,title,visite,href
50,[울산맛집] 30년이상 장사하신 곱창전골 맛집을 찾아가 보았다!! / 곱도리탕맛집 / 전골맛집 / 가성비맛집 / 뱃속,조회수 1만회,https://www.youtube.com/watch?v=fiz36nEPM_c
51,울산맛집 한번에 몰아보기 태화시장5일장 / 족발 닭강정 분식집 수제오뎅 도너츠 뻥튀기 해물파전 국화빵 / 길거리음식 / 시장음식 / 시장먹거리 / korean street food,조회수 1만회,https://www.youtube.com/watch?v=VY2B9ZxV8UU
52,"[울산맛집] 깔끔한 국물, 푸짐한 양에 낮술을 부르는 국밥 찐 맛집 / 구독자 맛집 추천편 (1) / 한양돼지국밥 / koreafood eating show",조회수 1만회,https://www.youtube.com/watch?v=5EJFZ0lkfjM
53,[울산 맛집] 삼겹살 맛집 - 상안동 단돈,조회수 1만회,https://www.youtube.com/watch?v=i544UYzutiY
54,[맛집여행] 초가집 / 울산맛집 / Ulsan Korea,조회수 1만회,https://www.youtube.com/watch?v=VTZQzZNStbA
55,푸짐한 횟집 _울산맛집 / 삼산동 맛집 / 횟집 / 울산여행 / 올드리햇반,조회수 1만회,https://www.youtube.com/watch?v=VHVg08hcpPs
56,[울산맛집] 울산 덕신맛집/덕신꼭가봐야하는곳/대혜자 가성비 갑of갑 “소발채찬팅” 2탄./울산데이트/울산덕신의자랑/이 가격 실화?!,조회수 9.8천회,https://www.youtube.com/watch?v=1VcwzG1I7dE
57,[울산현대 VLOG] 골키퍼 회동 🐯 (울산 맛집으로!),조회수 9.6천회,https://www.youtube.com/watch?v=X2fWighRVcU
58,【울산 맛집 추천】 이었던 _ [량양],조회수 9.6천회,https://www.youtube.com/watch?v=QQ485MzBIbA
59,울산 맛집 / 울산 노포 맛집 / 울산 토박이들은 다 아는 가성비 맛집,조회수 9.7천회,https://www.youtube.com/watch?v=bO6zHD4CbNg
60,"울산맛집] 말도 안나오는 최고의 소머리국밥집 ""언양소국밥집"" 리얼한 리뷰!!",조회수 9천회,https://www.youtube.com/watch?v=OL7SMbkpams
61,"[울산맛집] 짜장면,탕수육 2인세트가 9000원?? 맛이 궁금해서 찾아 가봤습니다! / 가성비맛집 / 천안문 / koreafood mukbang / food tour",조회수 8.7천회,https://www.youtube.com/watch?v=RSqe9eCIJ2I
62,울산 맛집을 찾아서 이보다 더 싼곳은 없다 짜장면 2000원 싸고 저렴한 중국집 동구 천안문,조회수 8.5천회,https://www.youtube.com/watch?v=lj9BcCWnvX8
63,[울산 맛집] 가성비 좋은 중식코스 요리 맛보려면 옥동 여빈으로! 중국집 맛집!,조회수 8.3천회,https://www.youtube.com/watch?v=hHXfpx6TwW0
64,함흥냉면/남구 삼산동/울산맛집,조회수 8.2천회,https://www.youtube.com/watch?v=LK6snnKCr7Q
65,"내고향 울산🥯 OOTD 브이로그. 친구들 보느라 바쁜 일주일. 울산 핫플 투어. 울산시립미술관, 브런치 맛집, 카페, 삼산 술집",조회수 9.9천회,https://www.youtube.com/watch?v=FlgO-7XQ8JE
66,"우리 동네에는 뭐가 있을까? #울주군 서생면 (울산맛집, 울산카페, 울산여행)",조회수 8.1천회,https://www.youtube.com/watch?v=0y7ZU8p9a-g
67,"❤고기러버 울산토박이가 추천하는 니맘내맘 PICK👉 '울산 맛집' Feat. 울산 일상 브이로그, 먹방 일상 VLOG",조회수 7.6천회,https://www.youtube.com/watch?v=_QaaTsvmTVU
68,[울산맛집] 가성비 끝판왕! 카페같은 한정식 '인더썬',조회수 7.5천회,https://www.youtube.com/watch?v=cPc3wY2hAPI
69,"7000원 실화임^^ 돼지국밥+수육,순대까지,,,??/울산맛집",조회수 7.4천회,https://www.youtube.com/watch?v=edonO64dNtg
70,울산 맛집을 찾아서 짜장면 2000원 동구 방어동 꽃바위 저렴한 중국집 더향,조회수 7.2천회,https://www.youtube.com/watch?v=9iHEaIiOW7g
71,이게 8천원이라고???/명촌 한식뷔페/울산맛집,조회수 7.1천회,https://www.youtube.com/watch?v=dlD_kEsrqc4
72,"[울산맛집] 할머니, 할아버지께서 오랫동안 운영해온 닭갈비맛집 노포맛집/춘천닭갈비 /koreafood Dak-galbi/먹방 브이로그/",조회수 6.9천회,https://www.youtube.com/watch?v=KdrfRioUNWY
73,갓포이찌 일식집/1인 코스요리/남구 달동/울산맛집,조회수 6.9천회,https://www.youtube.com/watch?v=kO4rKF1pB2Y
74,[울산 맛집] 울산에서 만나는 정통 태국의 맛! 미국CIA요리학교 장학생&미국과 태국 호텔 근무! 엘리트 출신의 전문 셰프가 운영하는 태국음식전문점 ‘유쑥’,조회수 6.7천회,https://www.youtube.com/watch?v=sEDUMP4u40Y
75,"🌼울산토박이의 내맘대로 '울산 맛집 추천'❗|돼지런한 울산 맛집 탐방기🐽(양갈비,파스타,트러플크림뇨끼,브런치,샤브샤브,목살구이) Feat. 울산 일상 브이로그, 먹방 일상 VLOG",조회수 6.7천회,https://www.youtube.com/watch?v=I0DS0qGqcYQ
76,울산 울주군 맛집 3곳,조회수 6.6천회,https://www.youtube.com/watch?v=W1LSvL0stwM
77,이연복 선생님의 제자가 운영하는 울산 맛집｜메뉴 진짜 다 맛있음,조회수 6.6천회,https://www.youtube.com/watch?v=FoKJhWcvFbk
78,"아침점심뷔페 5,000원/남구 삼산동/울산맛집",조회수 6.2천회,https://www.youtube.com/watch?v=DkdzoY24Rkg
