,title,visite,href
30,떠먹여주는 겨울 제주도 하루코스 #18 서부편 (대정/안덕),조회수 15만회,https://www.youtube.com/watch?v=k841FzhvLNY
31,제주시내 맛집 6선. 네가 뭘 좋아할지 몰라서 다 먹어봤다 (이 유튜버는 X나 솔직합니다),조회수 15만회,https://www.youtube.com/watch?v=Y3NNFnoP8Ts
32,제주맛집 노조미에서 돈가스 우동정식 대접받고~ 사장님께 캐리커쳐 선물!,조회수 14만회,https://www.youtube.com/watch?v=w6w8hEL9_7M
33,한국 최고의 스테이크는 제주도에 있었다.(제주도 최고의 맛집) The Best Steak in Jeju Island.,조회수 14만회,https://www.youtube.com/watch?v=iwV-xgFdbZc
34,"제주에서 +4kg Vlog🌴 제주도민 찐맛집, 매일매일 만취, 핫플뿌시기, 애월, 구좌투어",조회수 14만회,https://www.youtube.com/watch?v=viVohfyPkgs
35,"Vlog | 제주여행✈ with 호캉스, 불멍🔥, 소품샵, 제주맛집, 비오는 날 포토스팟☔",조회수 13만회,https://www.youtube.com/watch?v=9HE4YPn9WRg
36,"제주 흑돼지, 은갈치조림 🍖ㅣ감귤 농장체험하기🍊ㅣ에메랄드빛 함덕&김녕 해수욕장🌊ㅣ우연히 들어갔다가 만난 고사리 파스타 맛집🍝ㅣ본격 먹으러 온 제주 여행 부이로구",조회수 13만회,https://www.youtube.com/watch?v=Gp1Kow57m0c
37,한달살기 하면서 2번 이상 간 제주도 맛집 리스트 공유 (도민맛집 위주),조회수 13만회,https://www.youtube.com/watch?v=P660xCRX85g
38,제주도 맛집 추천｜내돈내산 찐 가성비 맛집｜제주 맛집 Best 11,조회수 12만회,https://www.youtube.com/watch?v=TkUHZBCcARM
39,제주맛집 나만 따라오면 실패할 일 절대 없음 그런대신 +3kg 예약,조회수 12만회,https://www.youtube.com/watch?v=ryuQzrKPrtE
40,나만 알고싶은 제주도 최고의 맛집 드디어 공개합니다!,조회수 11만회,https://www.youtube.com/watch?v=dmxqjeKeDQY
41,"제주 맛집 추천 24곳 1탄 | 제주 맛집 총정리 제주 시내편, 오마카세, 고기국수, 흑돼지, 라멘 등 가성비 맛집 부터 분위기 좋은 맛집, 카페까지(4k)",조회수 11만회,https://www.youtube.com/watch?v=AgZn4p1NfnQ
42,제주 서귀포 추천스팟 70곳 총정리 🍊 관광지 맛집 카페 숙소 술집 - 안덕 중문 서귀포 남원 가볼만한 곳,조회수 11만회,https://www.youtube.com/watch?v=8oK5eazoeuE
43,내맘대로 정하는 제주 서귀포 맛집 best 10 모음,조회수 10만회,https://www.youtube.com/watch?v=4lt0dFL_RGU
44,"공항 10분 거리, 아낌없이 추천할 수 있는 곳입니다",조회수 10만회,https://www.youtube.com/watch?v=2oV5-EMfyr4
45,제주도 제주시 유명 맛집 22곳 ! 인기 많고 유명한 집들만 다녀왔습니다. 혹시 안가본 곳 있으실까요?,조회수 10만회,https://www.youtube.com/watch?v=_yohDth6lB4
46,제주도민이 추천하는 맛집 14곳,조회수 10만회,https://www.youtube.com/watch?v=jVrUMJyUimU
47,제주까지와서 이건 못 참지~~ㅣ애월읍민 강추 애월 맛집 Best 7+1ㅣ리얼 제주 맛집 | 엄마랑 제주맛집투어,조회수 8.4만회,https://www.youtube.com/watch?v=h-4I2mFGYTs
48,"[VLOG] 제주도 브이로그 ep.1🍊 | 제주 맛집, 애월, 서귀포, 제주 공항 근처",조회수 7.9만회,https://www.youtube.com/watch?v=TMfECJGGeFg
49,🔥제주도민 찐맛집🔥 목에 핏줄 보이지? 형 진심이다 [범수의 세계],조회수 7.6만회,https://www.youtube.com/watch?v=1aiJ8ZKGn_4
50,[제주도여행] 제주시 여행 : 알짜 코스 총정리👌 제주도 브이로그 국내여행 제주여행 신창풍차해안 협재해수욕장 안돌오름 비밀의숲 981파크 제주도 맛집 용두암 아르떼뮤지엄,조회수 7.6만회,https://www.youtube.com/watch?v=1SazorT4gsg
51,제주도 맛집 Best 10 엄마표 집밥 가성비 제주 맛집 아침식사 밥집,조회수 7.3만회,https://www.youtube.com/watch?v=gvQ7mCocO50
52,30년 차 리얼 제주도민이 추천하는 제주 도민맛집 베스트 9,조회수 7.3만회,https://www.youtube.com/watch?v=sY9dbKtzpp0
53,제주맛집. 신화월드맛집 제주여행필수 24시간운영. 오설록 신화월드 3분거리 제주순메밀막국수,조회수 7.1만회,https://www.youtube.com/watch?v=Zd8yUF9npCg
54,친구들이 제주 올때마다 물어봐서 만든 제주맛집 총정리편ㅣ골라먹는 재미 BEST 31+ 7ㅣ뻔한 블로그맛집X ! 제주맛집 이거로 고민 끝납니다!!,조회수 6.8만회,https://www.youtube.com/watch?v=BrZoCWmDizo
55,제주공항 근처 맛집 best 10 / 갈치조림 / 고기국수 / 흑돼지/조끄띠,조회수 6.8만회,https://www.youtube.com/watch?v=CgrtFaa8hvY
56,여긴 무조건 다시 가야지!! 제주 가성비 찐맛집 TOP 5 추천,조회수 6.5만회,https://www.youtube.com/watch?v=F3yEvc7KdkU
57,"어디까지 가봔? 제주 서쪽 맛집 8개 모음 (한림맛집, 오설록맛집,애월맛집)",조회수 6.5만회,https://www.youtube.com/watch?v=ROIwjVr8jb4
58,[제주도 맛집] 백종원 대표님께서 두달에 한번씩 이걸 먹으러 제주도에 오신다고 하네요.,조회수 6.2만회,https://www.youtube.com/watch?v=6r_UV5WqQy8
59,[야자수TV] 차예련이 직접 뽑은 제주 맛집 Best 5! 배 터져 죽일 셈이야?! 😆,조회수 5.9만회,https://www.youtube.com/watch?v=tXGWcR0qteQ
60,"[VLOG] 제주도 브이로그 ep.2🍊 | 제주 맛집, 노형슈퍼마켙, 유채꽃밭, 동백꽃",조회수 5.9만회,https://www.youtube.com/watch?v=bYkCQJlfcpE
61,제주 1년 총정리!!! 직접 가본 찐맛집 추천,조회수 5.9만회,https://www.youtube.com/watch?v=iHWcBe8mHbs
62,제주 서귀포 맛집 추천 베스트 5,조회수 5.7만회,https://www.youtube.com/watch?v=wyooHLpsAfs
63,제주도에서 1등이라는 맛집에 대한 솔직후기ㅣ트립어드바이저 선정 제주도 맛집 베스트 10,조회수 5.3만회,https://www.youtube.com/watch?v=BqDyvDMGPhY
64,제주도 갈치맛집 8곳 가보고 내린 결론 (1만원~10만원대),조회수 5.1만회,https://www.youtube.com/watch?v=_npEv6carjs
65,"[프리랜서 트레이너 VLOG] - 제주 브이로그 / 스쿠버다이빙, 요가, 제주 맛집, 볼링",조회수 5만회,https://www.youtube.com/watch?v=-DoQBZ0YHrs
66,커피맛에 진심인 제주 로스터리 카페 10곳 - My 10 Favorite Rostery Cafes in Jeju Island,조회수 4.8만회,https://www.youtube.com/watch?v=MRFklwLeuB8
67,[ENG]JEJU TRAVEL | 제주맛집 | 제주 서귀포 맛집 | 제주 가성비맛집 | 제주여행 |제주 가볼만한곳 |서귀포가볼만한곳 | 제주 흑돼지 맛집 | 서귀포흑돼지맛집,조회수 4.5만회,https://www.youtube.com/watch?v=EjsZtTTPjo4
68,인터넷에서 유명한 제주 맛집가서 확인해봄 | 제주도 맛집 객관적 추천해드립니다| 가족여행,조회수 4.4만회,https://www.youtube.com/watch?v=rncNZAYg2Ic
69,찐 제주도민이 추천하는 제주 도민 맛집 베스트 5,조회수 4.4만회,https://www.youtube.com/watch?v=z3XWKfDINSs
70,이탈리아 가족의 제주 맛집 뿌리 뽑기 여행🍊 [제주 향토 음식부터 더본 호텔 조식까지],조회수 4.2만회,https://www.youtube.com/watch?v=Lu19jOsbOdg
71,겨울 제주도에서 꼭 먹으세요! 코스요리로 즐기는 특대방어 맛집에 다녀왔습니다,조회수 3.6만회,https://www.youtube.com/watch?v=kgm79125ze0
72,"(Eng) 제주 여행 브이로그🌴 |꼭 가봐야 할 제주 맛집, 제주 카페,여름 룩북, 데일리룩 브이로그 (인생샷,카약,사려니숲길,원앤온리,인생 흑돼지 맛집)",조회수 3.4만회,https://www.youtube.com/watch?v=nwYtr6mToRU
73,🍊87초 만에 추천해주는 제주 지역별 맛집 20곳,조회수 3.2만회,https://www.youtube.com/watch?v=3Hi3Ps0hdc8
74,친구들이 제주도 올때마다 물어봐서 만든 [제주맛집 총정리 #2탄]ㅣ골라먹는 재미 BEST 31ㅣ 자~ 31가지 맛 중 골라보세요!ㅣ(쿠키영상 +5 있어요~) 블로그맛집X,조회수 2.9만회,https://www.youtube.com/watch?v=JUUWxRtI78A
75,[Vlog] 2021 제주도🌿| 협재 한림| 가을여행| 제주바다| 제주맛집| Jeju Vlog,조회수 2.8만회,https://www.youtube.com/watch?v=mymx9vOE2Ys
76,"제주 맛집 추천 24곳 2탄 | 제주 맛집 총정리! 포도호텔, 비오토피아 레스토랑 그리고 놓칠 수 없는 짬뽕맛집까지 (4k)",조회수 2.7만회,https://www.youtube.com/watch?v=svgWZKbliIA
77,"제주 가성비 맛집 2,500원 부터 시작",조회수 2.6만회,https://www.youtube.com/watch?v=54SOuCJOSs4
78,제주살이/제주도 성산읍 맛집/제주 성산 맛집/제주도 동쪽 맛집/제주 맛집 ⛱,조회수 2.7만회,https://www.youtube.com/watch?v=9JtFQhynnNA
